18.228,180,85,485.49466,138.9921875,-27.191851752080513
18.328,180,85,484.0389,140.742919921875,-14.155744166978822
18.49,180,85,484.0389,140.742919921875,-14.155744166978822
18.651,180,85,484.0389,140.742919921875,-14.155744166978822
18.769,180,85,484.0389,140.742919921875,-14.155744166978822
18.933,180,85,484.0389,140.742919921875,-14.155744166978822
19.087,180,85,484.0389,140.742919921875,-14.155744166978822
19.197,180,85,484.0389,140.742919921875,-14.155744166978822
19.302,180,85,484.0389,140.742919921875,-14.155744166978822
19.423,180,85,484.0389,140.742919921875,-14.155744166978822
19.557,180,85,484.0389,140.742919921875,-14.155744166978822
19.663,180,85,484.0389,140.742919921875,-14.155744166978822
19.782,180,85,484.0389,140.742919921875,-14.155744166978822
19.892,180,85,484.0389,140.742919921875,-14.155744166978822
19.993,180,85,484.0389,140.742919921875,-14.155744166978822
20.096,180,85,484.0389,140.742919921875,-14.155744166978822
20.213,180,85,484.0389,140.742919921875,-14.155744166978822
20.345,180,85,484.0389,140.742919921875,-14.155744166978822
20.45,180,85,484.0389,140.742919921875,-14.155744166978822
20.584,180,85,484.0389,140.742919921875,-14.155744166978822
20.712,180,85,484.0389,140.742919921875,-14.155744166978822
20.848,180,85,484.0389,140.742919921875,-14.155744166978822
21.002,180,85,484.0389,140.742919921875,-14.155744166978822
21.134,180,85,484.0389,140.742919921875,-14.155744166978822
21.238,180,85,484.0389,140.742919921875,-14.155744166978822
21.338,180,85,484.0389,140.742919921875,-14.155744166978822
21.464,180,85,484.0389,140.742919921875,-14.155744166978822
21.572,180,85,484.0389,140.742919921875,-14.155744166978822
21.695,180,85,484.0389,140.742919921875,-14.155744166978822
21.803,180,85,484.0389,140.742919921875,-14.155744166978822
21.959,180,85,484.0389,140.742919921875,-14.155744166978822
22.1,180,85,484.0389,140.742919921875,-14.155744166978822
22.264,180,85,484.0389,140.742919921875,-14.155744166978822
22.43,180,85,484.0389,140.742919921875,-14.155744166978822
22.533,180,85,484.0389,140.742919921875,-14.155744166978822
22.658,180,85,484.0389,140.742919921875,-14.155744166978822
22.768,180,85,484.0389,140.742919921875,-14.155744166978822
22.886,180,85,484.0389,140.742919921875,-14.155744166978822
22.992,180,85,484.0389,140.742919921875,-14.155744166978822
23.097,180,85,491.3408,308.64453125,119.6873871464689
23.224,180,85,490.86224,310.7537841796875,90.68773613624236
23.41,180,85,490.86224,310.7537841796875,90.68773613624236
23.567,180,85,490.86224,310.7537841796875,90.68773613624236
23.691,180,85,490.86224,310.7537841796875,90.68773613624236
23.848,180,85,490.86224,310.7537841796875,90.68773613624236
24.015,180,85,490.86224,310.7537841796875,90.68773613624236
24.172,180,85,490.86224,310.7537841796875,90.68773613624236
24.274,180,85,490.86224,310.7537841796875,90.68773613624236
24.375,180,85,490.86224,310.7537841796875,90.68773613624236
24.478,180,85,490.86224,310.7537841796875,90.68773613624236
24.579,180,85,490.86224,310.7537841796875,90.68773613624236
24.681,180,85,490.86224,310.7537841796875,90.68773613624236
24.798,180,85,490.86224,310.7537841796875,90.68773613624236
24.903,180,85,490.86224,310.7537841796875,90.68773613624236
25.01,180,85,490.86224,310.7537841796875,90.68773613624236
25.136,180,85,490.86224,310.7537841796875,90.68773613624236
25.301,180,85,490.86224,310.7537841796875,90.68773613624236
25.426,180,85,490.86224,310.7537841796875,90.68773613624236
25.534,180,85,490.86224,310.7537841796875,90.68773613624236
25.66,180,85,490.86224,310.7537841796875,90.68773613624236
25.776,180,85,490.86224,310.7537841796875,90.68773613624236
25.947,180,85,490.86224,310.7537841796875,90.68773613624236
26.087,180,85,490.86224,310.7537841796875,90.68773613624236
26.22,180,85,490.86224,310.7537841796875,90.68773613624236
26.321,180,85,490.86224,310.7537841796875,90.68773613624236
26.422,180,85,490.86224,310.7537841796875,90.68773613624236
26.549,180,85,490.86224,310.7537841796875,90.68773613624236
26.656,180,85,490.86224,310.7537841796875,90.68773613624236
26.763,180,85,1059.9066,846.4472961425781,16.7836686766848
26.881,180,85,1089.4177,855.7964782714844,14.364351925899435
27.001,180,85,1114.6694,862.3583374023438,8.608337203238424
27.142,180,85,1114.6694,862.3583374023438,8.608337203238424
27.255,180,85,1117.7627,858.9605712890625,-42.90111539480233
27.366,180,85,1118.1771,859.6830749511719,-72.89930502421508
27.495,180,85,1118.077,858.8769226074219,-100.98915112728935
27.598,180,85,1116.5658,857.6748962402344,-113.75768600508891
27.7,180,85,1117.0243,861.2448425292969,-99.53873252259562
27.798,180,85,1118.3307,860.8705444335938,-81.75747911274787
